Dzeus,m,,Greek Mythology (Polonized),dzeh-OOS,,,,,,,Polish variant of Zeus.
Dzeusas,m,,Greek Mythology (Lithuanianized),,,,,,,,Lithuanian form of Zeus.
Dzeûzé,m,,Franco-Provençal (Archaic),,,,,,,,Older form of Josèf found in the French province of Beaujolais.
Dževad,m,,Bosnian,,,,,,,,Bosnian form of Jawad.
Dževada,f,,Bosnian,,,,,,,,Feminine form of Dževad.
Dževdet,m,Джевдет(Bosnian Cyrillic),Bosnian (Rare),,,,,,,,Bosnian form of Jawdat.
Dzeve,m,Дзэвэ(Nanai),Nanai,,,,,,,,"Means ""wasp"" in Nanai."
Dźewana,f,,Slavic Mythology,,,,,,,,Variant form of Dźiwona.
Dzhabar,m,Жаббар(Lezgin),Dagestani|Lezgin,,,,,,,,Dagestani form of Jabbar.
Dzhafer,m,,Crimean Tatar,,,,,,,,Crimean Tatar form of Jafar.
Dzhakhan,f,,Turkmen,,,,,,,,Possibly the Turkmen form of Jahan.
Dzhalal,m,"Жалал(Avar, Lezgin, Lak)|Джалал(Chechen)",Dagestani|Chechen|Avar|Lezgin|Lak|Azerbaijani,,,,,,,,"Dagestani, Chechen, and Azerbaijani form of Jalal."
Dzhamaldin,m,"Джамалдин(Chechen, Ingush)",Chechen|Turkmen|Ingush,,,,,,,,Variant form of Dzhamaludin.
Dzhamalkhan,m,Джамалхан(Chechen),Chechen,,,,,,,,"Combination of Dzhamal and the Turkic title khan meaning ""leader, ruler""."
Dzhamaludin,m,,Chechen,,,,,,,,Chechen form of Jamaluddin.
Dzhambek,m,Джамбек(Chechen),Chechen,,,,,,,,Not available.
Dzhambul,m,Джамбул(Kazakh),Kazakh,,,,,,,,Variant form of Zhambyl.
Dzhambulad,m,Дзамболат(Ossetian),Ossetian,,,,,,,,Variant of Dzambolat.
Dzhambulat,m,Джамбулат(Chechen),Chechen,,,,,,,,Chechen form of Janpolad.
Dzhanela,f,Джанела(Ukrainian),Ukrainian (Rare),,,,,,,,Possibly related to Janela. Very rare.
Dzhaneta,f,Джанета(Ukrainian),Ukrainian (Rare),,,,,,,,Variant of Zhaneta.
Dzhanetta,f,Джанетта(Ukrainian),Ukrainian (Rare),,,,,,,,Variant of Zhanetta.
Dzhantemir,m,Джантэмыр(Western Circassian),Circassian,,,,,,,,"From Persian جان (jân) meaning “soul, being, life” combined with Turkish demir meaning “iron”."
Dzhaudat,m,Җәүдәт(Tatar)|Джаудат(Russian),Tatar (Russified),,,,,,,,Russified form of Cäüdät.
Dzhav,m,Джав(Kalmyk Cyrillic),Kalmyk,,,,,,,,"Means ""protection"" in Kalmyk."
Dzhavgarat,f,Джавгарат(Avar),Dagestani,,,,,,,,Likely a Dagestani form of Gauhar.
Dzhek,m,,Russian,,,,,,,,"Russian form of Jack, reflecting the English pronunciation."
Dzhekson,m,Джексон(Russian),Russian,,,,,,,,"Russian form of Jackson, reflecting the English pronunciation."
Dzhelyal,m,Джелял(Crimean Tatar),Crimean Tatar,,,,,,,,Crimean Tatar form of Jalal.
Dzhemil,m,Джемил(Crimean Tatar),Crimean Tatar,,,,,,,,Crimean Tatar form of Cemil.
Dzhemile,f,Джемиле(Crimean Tatar),Crimean Tatar (Russified),,,,,,,,Russified form of Cemile.
Dzhemma,f,Джемма(Ukrainian),"Ukrainian (Modern, Rare)",,,,,,,,Ukrainian borrowing of Gemma.
Dzhenet,f,Джэнэт(Western Circassian),Adyghe,dʒanat,,,,,,,"From the Adyghe word джэнэт, which means ""Heaven"" and comes from the Arabic word jannah (جَنَّة)"
Dzhenna,f,Дженна(Ukrainian),"Ukrainian (Modern, Rare)|Hungarian (Modern, Rare)",,,,,,,,Ukrainianised form of Jenna used mostly by Hungarians in Ukraine.
Dzhenneta,f,,Turkmen,,,,,,,,Most likely a Turkmen form of Jeanette.
Dzheremi,m,,Russian,,,,,,,,"Russian form of Jeremy, reflecting the English pronunciation."
Dzheren,f,,Turkmen,/ˈdzɪə.ɹɛn/,,,,,,,"Most likely from Russian дзерен (dzeren), meaning ""gazelle,"" ultimately from Mongolian зээр (zeer)."
Dzhevayir,f,Джеваир(Russian),Crimean Tatar,,,,,,,,Crimean Tatar form of Jawahir.
Dzhevdet,m,Джевдет(Crimean Tatar),Crimean Tatar,,,,,,,,Crimean form of Jawdat.
Dzhevere,f,Джевере(Crimean Tatar),Crimean Tatar,,,,,,,,Not available.
Dzheyden,m,,Russian,,,,,,,,"Russian form of Jaden, reflecting the English pronunciation."
Dzheykhun,m,,Azerbaijani,,,,,,,,Not available.
Dzheykob,m,Джейкоб(Russian),Russian,/ˈdʐɛɪ̯.kəp/|/ˈɖ͡ʐɛɪ̯.kəp/,,,,,,,"Russian variant of Jacob, reflecting the English pronounciation."
Dzheyms,m,Джеймс(Russian),Russian,,,,,,,,Russian variant of James.
Dzheyson,m,"Джейсон(Russian, Ukrainian)",Russian|Ukrainian,Jason(Russian),,,,,,,Russian or Ukrainian version of Jason
Dzhirgan,m,Джирган(Kalmyk Cyrillic),Kalmyk,,,,,,,,"Means ""happiness"" in Kalmyk."
Dzhirgana,f,Джиргана(Kalmyk Cyrillic),Kalmyk,,,,,,,,Feminine form of Dzhirgan.
Dzhon,m,Джон(Russian),Soviet|English (Russified),,,,,,,,Russian borrowing of John used occasionally by Soviets during USSR era. Otherwise used as transliteration of English John.
Dzhonatan,m,Джонатан(Russian),Russian,/ˈd͡ʐʐo.nə.tən/,,,,,,,"Russian form of Jonathan, reflecting the English pronunciation."
Dzhonrid,m,Джонрид(Russian),Soviet,/ˈɖ͡ʐon.rit/(Russian),,,,,,,"From the name of the journalist John Reed. This was the birth name of Ivan Svanidze, the husband of one of Stalin's daughters."
Dzhorkho,m,Джорхо(Yakut),Yakut,,,,,,,,Not available.
Dzhozef,m,Джозеф(Russian),Russian,,,,,,,,"Russian form of Joseph, reflecting the English pronunciation."
Dzhozefina,f,Жозефина(Russian),Russian,dzh-oh-zeh-FEE-nah,,,,,,,Another variant of Dzozefina.
Dzhûan,m,,Cornish,,,,,,,,Cornish form of John
Dzhulian,m,,Russian|Bulgarian,,,,,,,,"Russian and Bulgarian form of Julian, reflecting the English pronunciation."
Dzhuliana,f,Джулиана(Bulgarian),Russian|Bulgarian,,,,,,,,"Russian and Bulgarian borrowing of Juliana, reflecting the English pronunciation."
Dzhuliya,f,Джулия(Russian),English (Russified),/ˈd͡ʐu.lʲɪ.ɪ̯ə/,,,,,,,"Form of Julia reflecting the English pronounciation, used by Russian speakers for Julias in the anglosphere."
Dzhulyetta,f,Джульєтта(Ukrainian)|Джульетта(Russian),"Ukrainian (Modern, Rare)|Literature (Ukrainianized)|Literature (Russified)",,,,,,,,Ukrainian borrowing of Giulietta or Julietta (English pronounciation). This is Juliet's name in Russian and Ukrainian translations of Shakespeare's play Romeo and Juliet.
Dzhumaziye,f,Джумазіє(Ukrainian),Crimean Tatar,,,,,,,,Not available.
Dzhuvayriya,f,Джувайрия(Chechen),Chechen,,,,,,,,Chechen form of Juwayriyyah
Dzhuvayriyat,f,,Dagestani (Rare),,,,,,,,Form of Juwayriyya used in Dagestan.
Dzi,,,Vietnamese (Rare),/zi˧˧/,,,,,,,"Variant of Di reflecting the Northern Vietnamese pronunciation. This is often used outside of Vietnam, in which case it may also be a variant of Dĩ or Dị."
Dziadumiła,f,,Medieval Polish,,,,,,,,Not available.
Działasław,m,,Polish,,,,,,,,"The first element of this name is derived from Polish działać ""to work, to perform"" (also compare Croatian djelovati ""to work""). The second element is derived from Slavic slav ""glory"". As such, this name roughly means ""to work gloriously""."
Dziamid,m,Дзямід(Belarusian),Belarusian,/d͡zʲa.ˈmʲit/,,,,,,,Belarusian form of Diomedes.
Džibril,m,,Bosnian (Rare),,,,,,,,Bosnian form of Gabriel.
Dzidefo,,,Ewe,Jeedefo,,,,,,,"Origin African Ghana Togo BeninMeaning Courageous, Courage, Confidence, Bold blaveExample DZIDEFO Gborglah from Battor volta Ghana"
Dziećmar,m,,Medieval Polish,,,,,,,,Medieval Polish variant of Ditmar.
Dziedrzych,m,,Medieval Polish,,,,,,,,Medieval Polish variant of Teodoryk.
Dziễm,,,Vietnamese (Rare),/ziəm˦ˀ˥/,,,,,,,"Variant of Diễm, reflecting the Northern Vietnamese pronunciation."
Dziên,,,Vietnamese (Rare),/ziən˧˧/,,,,,,,"Variant of Diên, reflecting the Northern Vietnamese pronunciation."
Dziệp,,,Vietnamese (Rare),/ziəp̚˧˨ʔ/,,,,,,,Variant of Diệp reflecting the Northern Vietnamese pronunciation.
Dziersława,f,,Polish,,,,,,,,Variant of Dzierżysława.
Dzierżykraj,m,,Medieval Polish,/d͡ʑɛr.ˈʐɨ.kraj/(Old Polish),,,,,,,Not available.
Dzierżymir,m,,Polish,,,,,,,,"Derived from Slavic dzierży ""to have, to keep, to rule"" combined with Slavic mir ""peace""."
Dzierżysław,m,,Polish,,,,,,,,"Derived from Slavic dzierży ""to have, to keep, to rule"" combined with Slavic slav ""glory""."
Dzierżysława,f,,Polish,,,,,,,,Feminine form of Dzierżysław.
Dziesława,f,,Polish,,,,,,,,Feminine form of Dziesław.
Dziga,m,Дзига(Russian),?,,,,,,,,Not available.
Dzijana,f,Дзіяна(Belarusian),Belarusian,/d͡zʲi.ˈja.na/,,,,,,,Belarusian Latin spelling of Dziyana.
Dzikamai,m,,Shona,,,,,,,,"Dzikamai means ""settle down"". The name is given to express the idea of settling down and not jumping from one relationship to another or one project to another. The former Zimbabwean Minister and MP, Dzikamai Mavhaire is one well known bearer of this name."
Dzikimai,m,,Shona,,,,,,,,Means “slow down” in Shona.
Dzikri,m,,Indonesian,/ˈzi.kri/,,,,,,,Variant of Zikri.
Dzikut,f,,Abkhaz,,,,,,,,"Means ""duck"" in Abkhaz."
Dzīle,f,,Latvian (Rare),,,,,,,,"Directly taken from Latvian dzīle ""depth""."
Dzilna,f,,Medieval Baltic,,,,,,,,"Directly taken from Latvian dzilna ""green woodpecker; yaffle""."
Dzima,m,Дзіма(Belarusian),Belarusian,,,,,,,,Belarusian form of Dima 2.
Dżina,f,,Kashubian,,,,,,,,Diminutive of Redżina.
Dzina,f,Дзіна(Belarusian),Belarusian,,,,,,,,Belarusian form of Dinah.
Dzinara,f,Дзінара(Belarusian),Belarusian,,,,,,,,Belarusian form of Dinara.
Dzinashe,m,,Shona,,,,,,,,"Dzinashe means ""It's with the Lord"". One well known bearer of this name is Dzinashe Machingura."
Dzinh,m,,Vietnamese (Rare),/zïŋ˧˧/,,,,,,,Variant of Dinh reflecting the Northern Vietnamese pronunciation. Outside of Vietnam this may also be a variant of Dĩnh.
Dzinta,f,,Latvian (Rare),,,,,,,,Of debated origin and meaning. Theories include a variant of Dzintra and a variant of Zinta.
Dzintar,m,,Estonian (Rare),,,,,,,,Estonian borrowing of Dzintars.
Dzintara,f,,Latvian (Rare),,,,,,,,Feminine form of Dzintars.
Dziran,f,Ծիրան(Armenian),Armenian,,,,,,,,"Means ""apricot"" in Armenian."
Dzirani,f,Ծիրանի(Armenian),Armenian,,,,,,,,"Means ""purple, scarlet"" in Armenian"
Dzire,f,,"English (American, Rare)",,,,,,,,Variant of Desire.
Dzirkstīte,f,,Latvian,,,,,,,,"Derived from Latvian dzirkste ""spark""."
Dzirkui,f,,Abkhaz,,,,,,,,"Means ""firefly"" in Abkhaz."
Dzirżysława,f,,Polish,,,,,,,,Variant of Dzierżysława.
Džiugas,m,,Lithuanian,[ˈd͡ʑʊ.gɐs],,,,,,,"Derived from the Lithuanian adjective džiugus meaning ""joyous, cheerful, happy"".A known bearer of this name is the Lithuanian professional soccer player Džiugas Bartkus (b. 1989)."
Džiugė,f,,Lithuanian,,,,,,,,Feminine form of Džiugas.
Džiuginta,f,,Lithuanian,joo-GEEN-tah,,,,,,,"The name is derived from džiugus meaning ""cheerful."" Also see Džiugė"
Dziunia,f,Дзюня(Belarusian),Belarusian|Polish,,,,,,,,Diminutive of Aŭdoccia.
Dziuńka,f,,Polish,,,,,,,,A variant of Dziunia.
Dziutka,f,Дзютка(Belarusian),Belarusian,,,,,,,,Diminutive of Aŭdoccia.
Dživa,f,,Croatian (Rare),,,,,,,,Feminine form of Dživo.
Dziva,f,,Shona,,,,,,,,"Means ""water"" in Shona."
Dživo,m,,Croatian (Rare),,,,,,,,Variant of Ivan.
Dźiwona,f,,Sorbian|Slavic Mythology,[ˈd͡ʑi.u̯ɔ.na],,,,,,,Not available.
Dziyana,f,Дзіяна(Belarusian),Belarusian,/d͡zʲi.ˈja.na/,,,,,,,Belarusian form of Diana.
Dzjanis,m,Дзяніс(Belarusian),Belarusian,,,,,,,,Finnish and Italian transcription of Belarusian Дзяніс (see Dzianis).
Dzmitro,m,Дзмітро(Belarusian),Belarusian,/d͡zʲmʲi.ˈtrɔ/,,,,,,,Variant of Zmitro.
Dźmitry,m,Дзьмітры(Belarusian),Belarusian,,,,,,,,Taraškievica Belarusian form of Dzmitryy.
Dzmitryi,m,Дзмітрый(Belarusian),Belarusian,,,,,,,,Variant transcription of Дзмітрый (see Dzmitry).
Dźmitryj,m,Дзьмітрый(Belarusian),Belarusian,/ˈd͡zʲmʲi.trɨj/,,,,,,,Taraškievica spelling of Dzmitryj.
Dzmitryj,m,Дзмітрый(Belarusian),Belarusian,/ˈd͡zʲmʲi.trɨj/,,,,,,,Belarusian Latin spelling of Dzmitry.
Dzmitryy,m,Дзмітрый(Belarusian),Belarusian,/ˈd͡zmʲi.trɨj/,,,,,,,Alternate transcription of Dzmitry.
Dzoãn,,,Vietnamese (Rare),/zwaːn˦ˀ˥/,,,,,,,"Variant of Doãn, reflecting the Northern Vietnamese pronunciation."
Dzoanh,,,Vietnamese (Rare),/zwajŋ̟˧˧/,,,,,,,Variant of Doanh reflecting the Northern Vietnamese pronunciation.
Dzohilya,f,Дзогіля(Ukrainian),Ukrainian (Rare),,,,,,,,Supposedly related to Sofiya.
Džon,m,Џон(Serbian),"Serbian (Modern, Rare)",,,,,,,,Serbian form of John reflecting the English pronunciation.
Džonatans,m,,"Latvian (Modern, Rare)",,,,,,,,Latvian borrowing of Jonathan.
Dzone,f,,Franco-Provençal (Archaic),,,,,,,,Older form of Jiâna found in the French province of Beaujolais.
Džoni,m,,Obscure,,,,,,,,Possibly an Slovenian form of Johnny reflecting the English pronunciation.
Džono,m,,Croatian (Rare),,,,,,,,Variant of Giunio.
Džordana,f,,"Latvian (Modern, Rare)",,,,,,,,Feminine form of Džordans.
Džore,m,,Croatian (Rare),,,,,,,,Variant of Giorgio.
Džosija,m,,Latvian,,,,,,,,Latvian form of Josiah.
Džošua,m,,Latvian,,,,,,,,Latvian form of Joshua.
Dzouan,m,,Franco-Provençal (Archaic),,,,,,,,Older form of Jouan found in the Aosta Valley.
Dzovag,f,Ծովակ(Armenian),Armenian,,,,,,,,"Means ""lake, pond"" in Armenian."
Dzovig,f,Ձովիգ(Armenian),Armenian,,,,,,,,Alternate transcription of Tsovik.
Dzovik,f,Ծովիկ(Armenian),Armenian,,,,,,,,Alternate transcription of Tsovik.
Dzovinar,f,Ծովինար(Armenian),Armenian (Rare)|Armenian Mythology,,,,,,,,Alternate transcription of Tsovinar.
Dzovo,f,,Armenian,,,,,,,,Diminutive form of Dzovik.
Džozef,m,,Serbian,,,,,,,,Serbian phonetic spelling of Joseph.
Dzozefina,f,Жозефина(Russian),Russian,dzh-oh-zeh-FEE-nah,,,,,,,Russian variant of Josephine.
Dzsamál,m,جمال(Arabic),Arabic (Magyarized),,,,,,,,Hungarian variant of Jamal
Dzseferzon,m,,Hungarian,/ˈd͡ʒɛf.əɹ.sən/,,,,,,,Hungarian variant of Jefferson.
Dzsenna,f,,"Hungarian (Modern, Rare)",,,,,,,,Hungarian borrowing of Jenna.
Dzsenni,f,,"Hungarian (Modern, Rare)",JEHN-nee,,,,,,,Hungarian borrowing of Jenny.
Dzsibráil,m,جبريل(Arabic),Arabic (Magyarized),,,,,,,,Hungarian variant of Jibril
Dzsibríl,m,جبريل(Arabic),Arabic (Magyarized),,,,,,,,Hungarian variant of Jibril
Dzsindzser,f,,"Hungarian (Modern, Rare)",,,,,,,,Hungarian phonetic transcription based on the English name Ginger.
Dzsínó,m,,Hungarian,,,,,,,,Hungarian variant of Gino.
Dzu,,,Vietnamese (Rare),/zu/,,,,,,,"Variant of Du reflecting the Northern Vietnamese pronunciation. Outside of Vietnam this may also be a variant of Dũ, Dụ, Dư, or Dữ."
Dzũ,m,,Vietnamese (Rare),/zu˦ˀ˥/,,,,,,,Variant of Dũ reflecting the Northern Vietnamese pronunciation.
Dzuẩn,m,,Vietnamese (Rare),/zwən˧˩/,,,,,,,Variant of Duẩn reflecting the Northern Vietnamese pronunciation.
Dzugra,f,Ѕугра(Macedonian),"Macedonian (Rare, Archaic)",/ˈd͡zu.ɡra/,,,,,,,Not available.
Dzuku,m,ძუკუ(Mingrelian),Mingrelian (Rare),,,,,,,,"Meaning as of yet unknown. This name was once extremely common amongst Mingrelian men, to the point that Georgians (and possibly other Kartvelian peoples as well) used the name as a slang term to denote a Mingrelian man, especially in jokes.The phenomenon described above is not unique; it is observed across many cultures around the world. In the Anglosphere, the best known example are probably Irishmen, who would informally be referred to as a Paddy (plural: Paddies) because Patrick was such a common name amongst Irishmen (in honour of saint Patrick, the patron saint of Ireland).Last but not least, a notable bearer of this name was Porpile ""Dzuku"" Lolua (1877-1924), a Mingrelian singer who collected and preserved more than a hundred Mingrelian folk songs by recording them on a phonograph, which earned him the moniker ""Patriarch of Mingrelian folk songs""."
Dzulfadhli,m,,Malay,,,,,,,,Variant of Zulfadli.
Dzulfadli,m,,Malay,,,,,,,,Variant of Zulfadli.
Dzulfikar,m,,Indonesian,,,,,,,,Indonesian form of Zulfiqar.
Dzulfikri,m,,Indonesian|Malay,,,,,,,,Variant of Zulfikri.
Dzulfiqar,m,,Indonesian|Malay,,,,,,,,Indonesian and Malay variant of Zulfiqar.
Džulija,f,,"Latvian (Modern, Rare)",,,,,,,,Variant of Jūlija imitating the English pronunciation of Julia.
Džuljeta,f,,Latvian (Rare),,,,,,,,Latvian borrowing of Juliette and Juliet.
Dzulkarnaen,m,,Malay|Indonesian,,,,,,,,Malay and Indonesian variant of Dhu al-Qarnayn.
Dzulkarnain,m,,Malay,,,,,,,,Malay variant of Dhu al-Qarnayn.
Dzulkeflee,m,,Malay,,,,,,,,Malay variant of Dhu al-Kifl.
Dzulkefli,m,,Malay,,,,,,,,Malay variant of Dhu al-Kifl.
Dzulkefly,m,,Malay,,,,,,,,Malay variant of Dhu al-Kifl.
Dzulkifle,m,,Malay,,,,,,,,Malay variant of Dhu al-Kifl.
Dzulkiflee,m,,Malay,,,,,,,,Malay variant of Dhu al-Kifl.
Dzulkifli,m,,Malay,,,,,,,,Malay variant of Dhu al-Kifl.
Dzulkifly,m,,Malay,,,,,,,,Malay variant of Dhu al-Kifl.
Dzulqarnain,m,,Indonesian|Malay,,,,,,,,Indonesian and Malay variant of Dhu al-Qarnayn.
Dzunani,m,,Tsonga,,,,,,,,"From the Xitsonga dzuna meaning ""praise""."
Dzũng,m,,Vietnamese,/zʊwŋ͡m˦ˀ˥/,,,,,,,"Variant of Dũng, reflecting the Northern Vietnamese pronunciation."
Dzung,f,,Vietnamese|Vietnamese (Anglicized),/zʊwŋ͡m˧˧/|/zʊwŋ͡m˦ˀ˥/|/ˈzʌŋ/(American English),,,,,,,Variant of Dung reflecting the Northern Vietnamese pronunciation.
Dzunisani,,,Tsonga,,,,,,,,"Means ""praise, praise together"" in Xitsonga."
Dzương,,,Vietnamese (Rare),/zɨəŋ˧˧/,,,,,,,"Variant of Dương, reflecting the Northern Vietnamese pronunciation."
Dzuwa,,,Chewa,,,,,,,,"Means ""sunshine"" in Chewa."
Dzuy,m,,Vietnamese,/zwi˧˧/,,,,,,,"Variant of Duy, reflecting the Northern Vietnamese pronunciation."
Dzuyên,f,,Vietnamese (Rare),/zwiən˧˧/,,,,,,,Variant of Duyên reflecting the Northern Vietnamese pronunciation.
Dzvenyslav,m,Дзвенислав(Ukrainian),Medieval Ukrainian,,,,,,,,Variant of Zvenyslav.
Dzvenyslava,f,Дзвенислава(Ukrainian),Medieval Ukrainian,,,,,,,,Variant of Zvenyslava.
Dzvik,f,Ձվիկ(Armenian),Armenian,,,,,,,,"Armenian feminine name meaning ""little egg""."
Dzvina,f,Дзвіна(Ukrainian),"Ukrainian (Modern, Rare)",,,,,,,,Variant of Dzvinka.
Dzvinka,f,Дзвінка(Ukrainian),"Ukrainian (Modern, Rare)",,,,,,,,"Derived form the Ukrainian дзвінок meaning ""bell"" or дзвінкий meaning ""sonorous""."
Dzy,,,Vietnamese (Rare),/zi˧˧/,,,,,,,Variant of Dzi.
Dzyre,f,,"English (American, Rare)",,,,,,,,Variant of Desire.
E,,"锷, 峨, 娥, 諤, etc.(Chinese)",Chinese,,,,,,,,"From Chinese 娥 (é) meaning ""good, beautiful"", in addition to other hanzi that are pronounced similarly."
Ê,m,,"Vietnamese (Rare, Archaic)",/ʔe˧˧/|/ʔej˧˧/,,,,,,,"From Sino-Vietnamese 醯 (ê) meaning ""vinegar""."
Ế,m,,Vietnamese (Rare),/ʔe˧˦/|/ʔej˨˩˦/|/ʔej˦˥/,,,,,,,Meaning uncertain.
Ea,,"依愛, 依逢, 咲亜, 咲愛, 恵亜, 恵安, 恵愛, 恵杏, 恵阿, 愛亜, 愛杏, 映愛, 枝亜, 枝安, 枝愛, 枝阿, 栄亜, 栄愛, 歩空, 永亜, 永愛, 永愛, 永空, 江亜, 江愛, 江阿, 瑛亜, 瑛愛, 空気, 空雨, 笑愛, 笑明, 笑歩, 絵亜, 絵愛, 英愛, 衣亜, 衣愛, 詠亜, 風彩, etc.(Japanese Kanji)",Japanese,E-AH,,,,,,,"From Japanese 依 (e) meaning ""reliant, depend on, consequently, therefore, due to"", 咲 (e) meaning ""blossom"", 恵 (e) meaning ""favor, blessing, grace, kindness"", 愛 (e) meaning ""love, affection"", 映 (e) meaning ""reflect, reflection, projection"", 枝 (e) meaning ""bough, branch, twig, limb"", 栄 (e) meaning ""flourish, prosperity, honor, glory, splendor"", 歩 (e) meaning ""walk"", 永 (e) meaning ""eternity, long, lengthy"", 江 (e) meaning ""creek, inlet, bay"", 瑛 (e) meaning ""sparkle of jewelry, crystal"", 空 (e) meaning ""sky"", 笑 (e) meaning ""laugh"", 絵 (e) meaning ""picture, drawing, painting, sketch"", 英 (e) meaning ""hero, outstanding"", 衣 (e) meaning ""garment, clothes, dressing"", 詠 (e) meaning ""recitation, poem, song, composing"" or 風 (e) meaning ""wind, air, style, manner"" combined with 愛 (a) meaning ""love, affection"", 逢 (a) meaning ""meeting, tryst, date, rendezvous"", 亜 (a) meaning ""second, Asia"", 安 (a) meaning ""relax, cheap, low, quiet, rested, contented, peaceful"", 杏 (a) meaning ""apricot"", 阿 (a) meaning ""flatter, fawn upon, corner, nook, recess"", 空 (a) meaning ""sky"", 気 (a) meaning ""spirit, mind, air, atmosphere, mood"", 雨 (a) meaning ""rain"", 明 (a) meaning ""bright, light"", 歩 (a) meaning ""walk"" or 彩 (a) meaning ""colour"". Other kanji combinations are possible."
Eabha,f,,Irish,,,,,,,,Variant of Éabha.
Eachainn,m,,Scottish (Rare),EKH-en,,,,,,,Variant of Eachann.
Eachan,m,,English (Rare),,,,,,,,Not available.
Eachin,m,,Scottish|Scots (?),,,,,,,,Variant of Eachunn.
Eachmarcach,m,,Irish,,,,,,,,"Derived from from Gaelic ech ""horse"" and marcach ""rider"", ""knight""."
Eachmharcach,m,,Irish,,,,,,,,Variant of Eachmarcach.
Eachmilidh,m,,Old Irish,,,,,,,,"Old Irish name from a steed, milidh a knight"
Eachmillidh,m,,Medieval Irish,,,,,,,,Probably some connection with each meaning horse
Eachna,f,,Irish Mythology|Old Irish,AHK-nah,,,,,,,"Probably derived from Old Irish ech ""horse"" combined with a diminutive suffix. In Irish mythology, Eachna was a daughter of a king of Connacht, famed for her skill at chess."
Eachthighearn,m,,Irish,,,,,,,,Variant of Echthigern.
Eachthighearna,m,,Old Irish,,,,,,,,Variant of Eachthighearn
Eachunn,m,,Scottish Gaelic,,,,,,,,Variant of Eachann.
Éaco,m,,Spanish|Portuguese,,,,,,,,Spanish and Portuguese form of Aiakos via its latinized form Aeacus.
Eaco,m,,Italian,,,,,,,,Italian form of Aiakos via its latinized form Aeacus.
Eacus,m,,Basque Mythology,,,,,,,,Eacus is a weather god worshipped in Iberian Spain. He is known from the area of Castile and was syncretised with the local Roman deity Jupiter Solutorius.
Éada,f,,Irish (Modern),EH-da,,,,,,,"A modern Irish name, most like influenced by the more frequently used Irish name Éadaoin, which derives from Irish éad (coming from Old Irish ét) meaning ""jealousy, passion"". Another possibility is that this name was chosen for its popular sound (similar to that of Ada) and that an Irish looking spelling was desired."
Eada,m,,Anglo-Saxon,/ˈæ͜ɑː.dɑ/(Old English),,,,,,,"Old English equivalent of Otto, derived from Old English element ead ""happiness, prosperity"". This name can be used as a diminutive for any masculine name beginning with Ead."
Eadaz,f,,Literature,,,,,,,,"Eadaz is the name of one of the main characters in Samantha Shannon's book ""The Priory of the Orange Tree"".From Sumerian ud, meaning ""sun"" + áš (""to desire"") or erež (""queen""). Sumerian represents the (fictional) language Silenyi in the Priory of the Orange Tree, so in that language the name means either ""queen"" or ""sunseeker"" or ""desires the sun""."
Eadbald,m,,Anglo-Saxon|History,,,,,,,,"Derived from Old English ead meaning ""wealth, fortune"" combined with Old English beald meaning ""bold"".A notable bearer of this name was king Eadbald of Kent (7th century AD)."
Eadbeorht,m,,Anglo-Saxon,,,,,,,,Variant of Eadberht.
Éadbhard,m,,Irish,/ˈiːa̯d̪ˠ.vˠəɾˠd̪ˠ/|/ˈeːd̪ˠ.wəɾˠd̪ˠ/,,,,,,,Irish form of Edward.
Eadburh,f,,Anglo-Saxon,,,,,,,,"Variant of Eadburg. Also compare Wilburg versus Wilburh.A notable bearer of this name is Eadburh of Winchester, a daughter of the 10th-century Anglo-Saxon king Edward the Elder. She was canonized 12 years after her death."
Eadda,f,,"American (Rare, Archaic)",,,,,,,,"Derived from the Old English element ead meaning ""rich, blessed""."
Eaddji,m,,Sami,,,,,,,,"Means ""old man"" in Sami."
Eaddy,f,,"English (American, Rare, ?)",EE-dee(American English),,,,,,,"Variant of Edie, influenced by the surname Eaddy. Compare Eadie."
Eadelyn,f,,English,EE-duh-lihn,,,,,,,Elaborated version of Eadlyn.
Eaden,,,English (Rare),,,,,,,,Variant of Eden.
Eadflæd,f,,Anglo-Saxon,,,,,,,,"Derived from Old English ead ""wealth, fortune"" and flæd ""beauty"". Cognate to Germanic Audofleda.A known bearer of this name was Eadflæd of Wessex, a daughter of the 10th-century Anglo-Saxon king Edward the Elder."
Eadfriþ,m,,Anglo-Saxon|History (Ecclesiastical),/ˈæ͜ɑːd.ˌfriθ/(Old English),,,,,,,"Derived from Old English ead ""wealth, fortune"" and friþ ""peace"". This was the name of two obscure medieval English saints."
Eadgils,m,,Anglo-Saxon,/ˈæːɑ̯d.ˌjils/(Old English),,,,,,,"From Old English ead ""wealth, fortune"" and gisl ""hostage"" (from gīslaz). Cognate with Old Norse Aðísl."
Eadgydh,f,,Anglo-Saxon (Latinized)|Medieval English,,,,,,,,Old English variant of Eadgyð.
Eadhelm,m,,Anglo-Saxon,ED-helm(Old English),,,,,,,"Derived from Old English ead ""wealth, fortune"" and helm ""helmet, protection"". This was the name of a 10th-century English bishop."
Eadhere,m,,Anglo-Saxon,/ˈæ͜ɑːd.ˌxe.re/(Old English)|[ˈæ͜ɑːd.ˌhe.re](Old English),,,,,,,"Derived from the Old English elements ead ""wealth, fortune"" and here ""army""."
